PBauto	gush.02	fluidic_motion
PBauto	envelop.01	adorning
PBauto	light.01	setting_fire
PBauto	dishearten.01	experiencer_obj
PBauto	dovetail.01	compatibility
PBauto	devise.01	coming_up_with
PBauto	carve.01	cutting
PBauto	carve.02	create_representation
PBauto	double.01	change_position_on_a_scale
PBauto	chastise.01	judgment_direct_address
PBauto	lash.01	attaching
PBauto	apply.04	using
PBauto	con.02	manipulate_into_doing
PBauto	haul.02	cause_motion
PBauto	con.03	manipulate_into_doing
PBauto	frustrate.01	experiencer_obj
PBauto	haul.03	cause_motion
PBauto	persist.01	process_continue
PBauto	con.01	manipulate_into_doing
PBauto	prosper.01	thriving
PBauto	lunch.01	ingestion
PBauto	pioneer.01	achieving_first
PBauto	apply.02	using
PBauto	baffle.01	experiencer_obj
PBauto	detail.01	statement
PBauto	flabbergast.01	experiencer_obj
PBauto	interest.01	experiencer_obj
PBauto	squat.02	residence
PBauto	resent.01	experiencer_focus
PBauto	shed.02	undressing
PBauto	incense.01	experiencer_obj
PBauto	shed.03	undressing
PBauto	constrain.01	hindering
PBauto	punt.02	cause_motion
PBauto	deface.01	damaging
PBauto	trail.02	cotheme
PBauto	mimic.01	imitating
PBauto	equivocate.01	prevarication
PBauto	excel.01	expertise
PBauto	beseech.01	request
PBauto	knife.01	cause_harm
PBauto	state.01	statement
PBauto	conciliate.01	experiencer_obj
PBauto	gain.01	change_position_on_a_scale
PBauto	gain.02	getting
PBauto	bayonet.01	cause_harm
PBauto	sort.02	differentiation
PBauto	besiege.01	besieging
PBauto	charter.01	renting
PBauto	absorb.01	soaking_up
PBauto	stare.01	perception_active
PBauto	dismantle.01	destroying
PBauto	gash.01	cause_harm
PBauto	evict.01	removing
PBauto	hamper.01	hindering
PBauto	sculpt.01	create_physical_artwork
PBauto	doubt.01	certainty
PBauto	madden.01	experiencer_obj
PBauto	mar.01	damaging
PBauto	discover.01	becoming_aware
PBauto	decease.01	death
PBauto	extradite.01	extradition
PBauto	pale.01	surpassing
PBauto	pale.02	surpassing
PBauto	plunge.02	placing
PBauto	plunge.01	motion_directional
PBauto	rest.01	placing
PBauto	build.01	building
PBauto	implant.01	placing
PBauto	build.03	building
PBauto	regret.01	experiencer_focus
PBauto	chew.01	grinding
PBauto	relate.01	relating_concepts
PBauto	relate.02	statement
PBauto	calm.01	experiencer_obj
PBauto	dye.01	processing_materials
PBauto	survey.01	scrutiny
PBauto	step.05	self_motion
PBauto	billet.01	placing
PBauto	sputter.01	communication_noise
PBauto	tap.01	appointing
PBauto	frown.02	making_faces
PBauto	tap.02	appointing
PBauto	frown.01	making_faces
PBauto	postpone.01	change_event_time
PBauto	disgorge.01	removing
PBauto	pant.02	breathing
PBauto	impersonate.01	posing_as
PBauto	pant.01	breathing
PBauto	outstrip.01	surpassing
PBauto	congregate.01	come_together
PBauto	dine.01	ingestion
PBauto	dampen.01	cause_to_be_wet
PBauto	advise.01	telling
PBauto	spurt.02	fluidic_motion
PBauto	bash.01	cause_harm
PBauto	spurt.01	fluidic_motion
PBauto	nurse.01	cure
PBauto	rival.01	evaluative_comparison
PBauto	gibber.01	communication_manner
PBauto	bop.01	self_motion
PBauto	differentiate.101	differentiation
PBauto	preen.01	bragging
PBauto	shuffle.03	self_motion
PBauto	shuffle.04	body_movement
PBauto	shuffle.01	self_motion
PBauto	ingest.01	ingestion
PBauto	roam.01	self_motion
PBauto	blunt.01	cause_to_be_sharp
PBauto	rehearse.01	practice
PBauto	quaff.01	ingestion
PBauto	sparkle.01	light_movement
PBauto	degrease.01	emptying
PBauto	pop.05	ingest_substance
PBauto	swagger.01	self_motion
PBauto	reign.01	leadership
PBauto	hammer.02	cause_harm
PBauto	sketch.02	create_representation
PBauto	hammer.01	cause_harm
PBauto	hammer.05	cause_harm
PBauto	slice.01	cutting
PBauto	diminish.01	change_position_on_a_scale
PBauto	propel.01	cause_motion
PBauto	repel.01	experiencer_obj
PBauto	strain.04	experience_bodily_harm
PBauto	guzzle.01	ingestion
PBauto	divorce.01	forming_relationships
PBauto	jumble.01	cause_to_amalgamate
PBauto	magnify.01	cause_expansion
PBauto	glimpse.01	punctual_perception
PBauto	debug.01	emptying
PBauto	echo.01	sound_movement
PBauto	embed.01	placing
PBauto	ticket.01	fining
PBauto	sacrifice.01	rite
PBauto	ponder.01	cogitation
PBauto	ticket.02	fining
PBauto	coddle.02	apply_heat
PBauto	coddle.01	apply_heat
PBauto	pitch.01	cause_motion
PBauto	appear.02	appearance
PBauto	test.01	operational_testing
PBauto	irritate.01	experiencer_obj
PBauto	rehabilitate.01	cure
PBauto	give.LV	giving
PBauto	illustrate.02	evidence
PBauto	giggle.01	make_noise
PBauto	join.01	cause_to_amalgamate
PBauto	watch.01	perception_active
PBauto	occur.01	event
PBauto	load.02	filling
PBauto	eyeball.01	scrutiny
PBauto	gulp.02	ingestion
PBauto	figure.02	opinion
PBauto	hire.01	hiring
PBauto	lave.02	grooming
PBauto	pickle.01	preserving
PBauto	recuperate.01	recovery
PBauto	pain.01	perception_body
PBauto	redirect.01	redirecting
PBauto	obsess.01	emotion_active
PBauto	boo.01	judgment
PBauto	bungle.01	bungling
PBauto	manicure.01	grooming
